scope,protocol,dataset,dataset_split,dataset_sha256,representation,model,pca_dim,n_samples,data_seed,split_id,train_samples,val_samples,test_samples,minority_label,test_minority_samples,svc_c,c_selection,c_grid,kernel_normalization,train_minority_f1,val_minority_f1,test_minority_f1,test_accuracy,test_auc
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,1,3341a8769bd842a7abe8baf5d0b71b7741f5ffd12c1e62fbac3520e4a4f8aeea,400,50,50,normal,13,1.0,fixed,1.0,none,0.7878787878787878,0.8181818181818182,0.8461538461538461,0.92,0.9521829521829522
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,2,efeeea7fb3745a66dd6aa16b6aaf69297662574967f7d3ec3ada6f87ef8e27d4,400,50,50,normal,14,1.0,fixed,1.0,none,0.8727272727272727,0.8,0.7741935483870968,0.86,0.9305555555555555
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,3,7f88edeafa8e3557a1da200364a043cf5850679a59ef4d94d006b7ff4fbebcd1,400,50,50,normal,12,1.0,fixed,1.0,none,0.7802197802197802,0.782608695652174,0.6,0.84,0.9210526315789473
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,4,bbbd80a9b921c7f882e1ec40cb8e5ad48b84bd081cbf16432239d54557c4cdc2,400,50,50,normal,14,1.0,fixed,1.0,none,0.7605633802816901,0.782608695652174,0.6666666666666666,0.82,0.9166666666666666
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,5,4d2450e095f5efc89e0af184083fe6ea25ab5cccdded480fecf0882c21310f9c,400,50,50,normal,12,1.0,fixed,1.0,none,0.8272251308900523,0.782608695652174,0.88,0.94,0.9671052631578948
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,6,b740fb899d767bea8a9ce5b6002f7b74a12f307bd862c98020293447e7b63540,400,50,50,normal,13,1.0,fixed,1.0,none,0.7675675675675676,0.8695652173913043,0.8695652173913043,0.94,0.972972972972973
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,7,64d98918d85162e334f688b5a2643dfe256a89d0ee0e9fef384061bb29e532de,400,50,50,normal,11,1.0,fixed,1.0,none,0.8241758241758241,0.782608695652174,0.5,0.84,0.9487179487179487
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,8,1b9661f7df695a8d7c0f08b5e11a225430338492909453b4adb9c7a6a50dcd1d,400,50,50,normal,13,1.0,fixed,1.0,none,0.8944723618090452,0.88,0.7272727272727273,0.88,0.9480249480249481
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,4,500,9,53506d95ce2924cbf66c9b76bc3bcefda70aa78b41916f8eaf35f79fba143322,400,50,50,normal,12,1.0,fixed,1.0,none,0.7745664739884393,0.8181818181818182,0.8571428571428571,0.94,0.9890350877192982
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,0,436882a1f677daf14e64f79d1aea11f3c68b2cff17faa53759aff9286eef94c8,400,50,50,normal,12,1.0,fixed,1.0,none,0.8333333333333334,0.7272727272727273,0.8571428571428571,0.94,0.9956140350877194
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,1,3341a8769bd842a7abe8baf5d0b71b7741f5ffd12c1e62fbac3520e4a4f8aeea,400,50,50,normal,13,1.0,fixed,1.0,none,0.8557692307692307,0.8181818181818182,0.7857142857142857,0.88,0.9438669438669438
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,2,efeeea7fb3745a66dd6aa16b6aaf69297662574967f7d3ec3ada6f87ef8e27d4,400,50,50,normal,14,1.0,fixed,1.0,none,0.8807339449541285,0.8,0.7741935483870968,0.86,0.9345238095238095
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,3,7f88edeafa8e3557a1da200364a043cf5850679a59ef4d94d006b7ff4fbebcd1,400,50,50,normal,12,1.0,fixed,1.0,none,0.8111111111111111,0.75,0.6666666666666666,0.86,0.9429824561403509
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,4,bbbd80a9b921c7f882e1ec40cb8e5ad48b84bd081cbf16432239d54557c4cdc2,400,50,50,normal,14,1.0,fixed,1.0,none,0.8831168831168831,0.8148148148148148,0.8,0.88,0.9742063492063492
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,5,4d2450e095f5efc89e0af184083fe6ea25ab5cccdded480fecf0882c21310f9c,400,50,50,normal,12,1.0,fixed,1.0,none,0.8645833333333334,0.8333333333333334,0.8333333333333334,0.92,0.9736842105263158
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,6,b740fb899d767bea8a9ce5b6002f7b74a12f307bd862c98020293447e7b63540,400,50,50,normal,13,1.0,fixed,1.0,none,0.8210526315789474,0.9166666666666666,0.9166666666666666,0.96,0.9646569646569647
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,7,64d98918d85162e334f688b5a2643dfe256a89d0ee0e9fef384061bb29e532de,400,50,50,normal,11,1.0,fixed,1.0,none,0.8444444444444444,0.782608695652174,0.5882352941176471,0.86,0.9487179487179487
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,8,1b9661f7df695a8d7c0f08b5e11a225430338492909453b4adb9c7a6a50dcd1d,400,50,50,normal,13,1.0,fixed,1.0,none,0.9154228855721394,0.8333333333333334,0.6956521739130435,0.86,0.948024948024948
merlin_photonic_adaptation,fixed_circuit_seed_0,PneumoniaMNIST,official_train_resplit_80_10_10,8190553f2fc4ee41cd210a11616b488448e6d5ad4eb57cb0263f6e3f8907d011,raw_pixels,merlin_fidelity,6,500,9,53506d95ce2924cbf66c9b76bc3bcefda70aa78b41916f8eaf35f79fba143322,400,50,50,normal,12,1.0,fixed,1.0,none,0.7931034482758621,0.8695652173913043,0.782608695652174,0.9,0.9758771929824561
